Post URL,Username,Post Text,Post Date,Post Time (HH:MM),Likes,Replies,Reposts,Shares,Verified User,Accessed Date,Accessed Time,Code,label,Post Time,Post Hour,Text Length
https://www.threads.net/@chrispurdencarruthers/post/DB402bdSJTH,chrispurdencarruthers,"We are in the last nailbiting days of this election IAAAm staying positive  so strongly believing for a blue wave that IAAAve already got a bottle of champagne chilling in the fridgeAAA
BBluewave2024
HarrisWalz2024",11/2/2024,23:45,36,1,1,0,FALSE,12/7/2024,1:11,DB402bdSJTH,0,23:45:00,23,227
https://www.threads.net/@camarrero/post/DCXh8EhBG8D,camarrero,This right hereAA,11/14/2024,21:56,100,4,11,3,TRUE,12/7/2024,0:41,DCXh8EhBG8D,0,21:56:00,21,20
https://www.threads.net/@leaningleftyoutube/post/DCrqodOy1Ve,biggestdamndog,AAAsarahemcbride you look fabulous darlingAAA14AAAAAAAAAAAAAAA34AAAAAAAA,11/22/2024,1:33,33200,496,1200,1000,FALSE,12/7/2024,2:48,DCrqodOy1Ve,0,1:33:00,1,97
https://www.threads.net/@morganfaithofficial/post/DC4uwI0pzFe,morganfaithofficial,A past life of sin forgiven by Jesus is a past that no longer has power over you,11/27/2024,19:23,47,8,2,0,TRUE,12/7/2024,1:00,DC4uwI0pzFe,0,19:23:00,19,82
,,AAAANighttime arrives and no one is spraying the sky with chemicals and say its normalAAAAAA. Take the sky in a The sky is glowing with chemicals and no one says its normalAAThe skyAThe sky is glowing with chemicals and no one..:..AN.AAAAAAA AAAAAAAAAaAAAA,,,,,,,,,,,1,,,
https://www.threads.net/@rebellewiththecause/post/DC2xTSpoLVC,jenna_leia.skywalker,"AAAAAAAAAAAAAAAAAAAAAAAAAAA34NewAAAA
Al Mayadeen reports that all border crossings between Syria and Lebanon are currently inoperational due to  bombsAAAA",11/27/2024,0:12,36,1,17,3,TRUE,12/7/2024,3:15,DC2xTSpoLVC,0,0:12:00,0,206
https://www.threads.net/@pitbull.royal/post/C_ZMg47yM7A,pitbull.royal,Caption This AAAAFollow pitbullroyal,9/1/2024,10:41,11100,5300,234,1700,FALSE,12/6/2024,23:47,C_ZMg47yM7A,1,10:41:00,10,43
https://www.threads.net/@tonyposnanski/post/DCCvEkNyDo0,tonyposnanski,No Stupid people had the same amount of power as smart people There are more stupid people than smart people and they proved it,11/6/2024,20:07,194,7,9,0,TRUE,12/7/2024,2:45,DCCvEkNyDo0,0,20:07:00,20,130
https://www.threads.net/@allhallowswitchh/post/DCv8TSKx8Us,allhallowswitchh,Dear threads famThanks for accepting me raging bitch and all ,11/24/2024,9:28,96,21,0,0,FALSE,12/7/2024,4:42,DCv8TSKx8Us,0,9:28:00,9,71
https://www.threads.net/@tvsam1/post/DCK11Hhvg0c,tvsam1,DJTAAAs potential pick for Attorney General Seems like a nice guy,11/9/2024,23:40,45,2,9,1,TRUE,12/6/2024,22:48,DCK11Hhvg0c,0,23:40:00,23,70
https://www.threads.net/@soren.iverson/post/DCzULmCPExG,soren.iverson,Apple Health feature to stop you from faking being sick,11/25/2024,16:55,2300,47,42,80,TRUE,12/7/2024,0:59,DCzULmCPExG,0,16:55:00,16,56
,,The Russell Viper is in our village Everyone is cautious in the house of the house of the house of the house of the house of the house of the house of the house of the house of the house of the house of the house of the house of the house of the house of the house of the house of the house of the house of the house of the house of the house::::: of the house:::: of the house  of,,,,,,,,,,,1,,,
https://www.threads.net/@greenemachine1970/post/DCpRpMxyVEP,greenemachine1970,billionaires,11/21/2024,19:20,1,0,0,0,FALSE,12/7/2024,6:13,DCpRpMxyVEP,0,19:20:00,19,12
https://www.threads.net/@lizaboswell7187/post/DCfp9jXRO2b,lizaboswell7187,Typical alpha male behaviorthemindshieldcomnickAAA,11/18/2024,1:40,5,0,0,0,TRUE,12/7/2024,4:09,DCfp9jXRO2b,0,1:40:00,1,58
,,"the committee has donated Tk Alhamdulillah., Tk...h.. To the mosque committee have donated Tk Alhamdulillah. The mosque committee has donated Tk Alhamdulillah............::.:......... Alhamdulilla",,,,,,,,,,,1,,,
https://www.threads.net/@nya360_/post/DC1XuR1ulFK,nya360_,BREAKING NETANYAHU CANCELS MEETING WITH COALITION LEADERS TO DISCUSS CEASEFIRE AGREEMENT WITH LEBANON,11/26/2024,12:04,136,48,9,10,TRUE,12/7/2024,4:36,DC1XuR1ulFK,0,12:04:00,12,102
https://www.threads.net/@the_sports_update_new/post/DCiEMY4yf2V,the_sports_update_new,"IM SORRY I CANT PROTECT YOU FOR THE REST OF YOUR LIFE Liam Paynes heartbreaking letter to his son before he passed away He also mentioned the reason why he had to See more
buffly3YfLFAAA",11/19/2024,0:08,16,2,0,0,FALSE,12/7/2024,1:50,DCiEMY4yf2V,0,0:08:00,0,202
https://www.threads.net/@siriplaymastery/post/DCZ1eJ_TJPy,therealjordan.1,Happy Birthday to MeeeAAAA3 Military threads,11/15/2024,6:38,6200,517,47,39,TRUE,12/7/2024,5:32,DCZ1eJ_TJPy,0,6:38:00,6,47
,,Allaah! Alhamdulillah!. Alhamdulillah. Alhamdulillah. Alhamdulillah! Alhamdulillah!.tihaee. Alhamdulillah..:..:::!..... is... Alhamdulill. Al,,,,,,,,,,,1,,,
https://www.threads.net/@chrispurdencarruthers/post/DBwoJkhSizX,chrispurdencarruthers,"If you vote for the convicted felon youAAll also get all these felons
VOTE ENTIRELY BLUE AAAAAAoAAA
I already have ",10/30/2024,19:20,22,4,2,0,FALSE,12/7/2024,5:43,DBwoJkhSizX,0,19:20:00,19,168
https://www.threads.net/@lakota_man/post/DCr6F_jTjVR,lakota_man,Exactly,11/22/2024,19:52,10800,223,1200,325,TRUE,12/7/2024,1:56,DCr6F_jTjVR,0,19:52:00,19,7
https://www.threads.net/@downtownjbn/post/DEAO65Ft0_B,downtownjbn,Did you hear Trump tried to buy Greenland and Denmark clapped back saying theyad buy the USA give us free healthcare and actually make America great again Honestly Denmark weare ready Name your price,12/25/2024,13:50,25800,326,1100,386,TRUE,2/9/2025,18:47,DEAO65Ft0_B,1,13:50:00,13,211
,,"Is the jetty to St Martin broken or broken? What is the number 7 signal yesterday?Sozi thus the island of St Martin will be lost from the territory of Bangladesh... The only.  .The only Inani jetty to St Martin is broken : TheThe:The news::News:.,. to.....",,,,,,,,,,,1,,,
https://www.threads.net/@rathekyn/post/DCcXBVcyAcL,rathekyn,I want to heart this like 12 times,11/16/2024,18:57,288,8,40,2,TRUE,12/7/2024,2:04,DCcXBVcyAcL,0,18:57:00,18,34
,,of which 1 million tonnes was from Pakistan. Of them Bangladesh is buying 20000 tonnes from that sugar from Pakistan.. Of them Bangladesh is buying 1 million tonnes from that sugar from Pakistan. in the last year.. Of them Bangladesh is buying 20000 tonnes from that sugar from Pakistan..:: Pakistan bought 1 million tonnes from Pakistan.::: and changes changes:::...:,,,,,,,,,,,1,,,
https://www.threads.net/@dsmelson/post/DBe_DOZSxqE,dsmelson,"Remember when TayTay was going to perform at the DNC and people had it on good word 
Anything feel familiar right this sec",10/23/2024,22:54,3,0,0,0,FALSE,12/7/2024,5:34,DBe_DOZSxqE,0,22:54:00,22,124
https://www.threads.net/@mediumsizemeech/post/DC1xYj2I6Fn,mediumsizemeech,RIP Justin Timberlake you would have loved Shiz University from WickedheAAs dead TO ME,11/26/2024,15:48,194,6,4,8,TRUE,12/7/2024,0:44,DC1xYj2I6Fn,0,15:48:00,15,92
https://www.threads.net/@charliekirk1776/post/DC2eoEaybrH,charliekirk1776,Within hours of President Trump announcing a 25 tariff on all goods sold in the US from Mexico President Claudia Sheinbaum declares that no migrant caravans will reach the US Border President Trump has promised to keep the tariffs in place until such time as Drugs in particular Fentanyl and all Illegal Aliens stop this Invasion of our Country,11/26/2024,22:24,2700,149,168,206,TRUE,12/7/2024,0:09,DC2eoEaybrH,1,22:24:00,22,352
,,will require women to obtain birth control get IVF treated for any reason of the food chain. It will also require women to get consent from their husband or priest to obtain birth control get treated for any reason of the food chain.. It will put the woman at the bottom of the food chain. MAGA House Resolution 7. Make changes: Rephrase.: or:: and.: :: will..s,,,,,,,,,,,1,,,
,,...!... Paraphrase news post: This is hilarious.. is is hilarious. You can change the meaning of this news post by modifying the following news post. I'm hilarious. This is hilarious! makes slight word and phrasing changes: This is hilarious!: This is hilarious!: This is hilarious! This is hilarious! This is hilarious!:.::..!ly ridiculous,,,,,,,,,,,1,,,
https://www.threads.net/@davidattenborough_fandom/post/DCY3CJpuUhB,davidattenborough_fandom,A dog with a dog face on its ear,11/15/2024,10:20,534,7,28,21,TRUE,12/7/2024,0:22,DCY3CJpuUhB,0,10:20:00,10,32
https://www.threads.net/@currentusupdates/post/DCmf8pIuUQe,biggestdamndog,"Good MorningAA14AA
Join me in wishing potus a very Happy Birthday AAAAAAAAAAAAAAA3AAAAA14AAAA14AAAA14AAAAAAAAAAA14",11/20/2024,15:12,9500,711,171,34,TRUE,12/7/2024,6:07,DCmf8pIuUQe,0,15:12:00,15,164
https://www.threads.net/@lizaboswell7187/post/DC172JXRWL-,lizaboswell7187,All jacked up about the DOJ dismissals  DonAAAt beenmwikipediaorgwikiAAA,11/26/2024,17:20,0,0,0,0,FALSE,12/7/2024,5:11,DC172JXRWL-,0,17:20:00,17,84
https://www.threads.net/@scarletstarlette/post/DCMpYdrO02J,davinasass,I wish people would remember things changed because they had to,11/10/2024,15:43,28,3,3,0,TRUE,12/7/2024,6:07,DCMpYdrO02J,0,15:43:00,15,64
,,if she wanted to? How would she do on her own? What would you think?? How would she do on her own? How would she do on her own? How would she do? What would she do? How would she do? What would she do? What would she do?? news post: News Post ReportAAAA Governor../:..:!??...,,,,,,,,,,,1,,,
https://www.threads.net/@xaviaer/post/DC4tR-ay3O7,xaviaer,My mom AAAYOU RUINED THANKSGIVING WITH ALL OF YOUR TRUMP TALKAAAMe,11/27/2024,19:10,79,9,1,0,TRUE,12/7/2024,1:11,DC4tR-ay3O7,0,19:10:00,19,77
https://www.threads.net/@shonkhosen/post/C-lcMPNIFrW?xmt=AQGzeufDhovg97Z6HAEkaFezSXycnVT0Tgclfz1ose6V7Q,shonkhosen,I will draw a map as if the trembling crust starts in the neighboring country,8/12/2024,21:30,2,1,0,0,FALSE,12/11/2024,1:03,C-lcMPNIFrW,1,21:30:00,21,78
https://www.threads.net/@imperiojp/post/DBmolYiJeda,imperiojp,Just took this screenshot of Early voting by county in FL  shows 4 counties with ZERO results We all know that FL is run by filthy squalid DeShitbrain  but as the DNC has abandoned FL it is FREAKING ME OUT that something underhanded might be happening,10/26/2024,22:11,54,36,15,5,TRUE,12/7/2024,0:38,DBmolYiJeda,1,22:11:00,22,255
,,My hairs age 72 My hairs hairs age 72 My age 36 My hairs age 61 My hairs age 72 hairs age 72 My hairs age 72 My 27 My hairs age 72 My hairs age 72 My hairs age 72 My hairs My hairs age 72 27 My hairs age 72 My hairs 27 My hair age 72 My hair::::: My::,,,,,,,,,,,1,,,
,,...... Imane Kelif Thatas all. based on Imane Kelifas news post... a news post.  . Imane Kelif. changes... the news post..... This news post carries the following meaning... Imane Kelif. thatas all,,,,,,,,,,,1,,,
,,. and he's a real cutie.!! Finally caught the Russell Viper! Finally caught the Russell Viper! Finally caught the Russell Viper! Finally caught the Russell Viper! Finally caught the Russell Viper! Finally caught the Russell Viper! Finally caught the Russell Viper!!. Now caught the: finally caught... finally caught..:::::....,,,,,,,,,,,1,,,
https://www.threads.net/@lancevaldez777/post/DCdJlijOTJD,km_sonam,"
viral",12/6/2024,16:52,47,4,0,0,TRUE,12/7/2024,6:48,DCdJlijOTJD,0,16:52:00,16,23
https://www.threads.net/@debpixcom/post/DCu-4ozMKBg,debpixcom,Proverbs,11/24/2024,0:32,40,1,2,0,FALSE,12/7/2024,0:56,DCu-4ozMKBg,0,0:32:00,0,8
https://www.threads.net/@rifatkhandakar108gmail/post/DBU-xKGvDjr?xmt=AQGzW8u405snvi1VxQdn_UuJIRZL82u0RsoQSZlK06kzE_A,rifatkhandakar108gmail,From today interest is lawful in Bangladesh,10/20/2024,1:39,1,0,0,0,FALSE,2/9/2025,21:58,DBU-xKGvDjr,1,1:39:00,1,46
https://www.threads.net/@_.bennett904/post/DCHqyCcRC1V,_.bennett904,First tailgate and i got to spend it with not only the team i make money with but also my sis  First and last for now  Scrapes bruises and empty water bottles and a WHOLE LOTTA traffic  duval tailgating drunkgymnastics,11/8/2024,18:06,0,0,0,0,FALSE,12/7/2024,6:13,DCHqyCcRC1V,0,18:06:00,18,231
https://www.threads.net/@elierlick/post/C_LA1YDAnZ7,elierlick,I just watched this four times in a row and it only gets funnier noahwaybabes,8/27/2024,15:18,3200,219,173,129,TRUE,12/7/2024,5:20,C_LA1YDAnZ7,0,15:18:00,15,79
https://www.threads.net/@slwiowa/post/DCzFhcnToMF,slwiowa,Who wouldnt agree,11/25/2024,14:47,174,4,33,3,FALSE,12/7/2024,2:18,DCzFhcnToMF,0,14:47:00,14,19
https://www.threads.net/@shakib.a.hasan.17/post/DDW1Uh0vcr9,shakib.a.hasan.17,"Careful
Arsenic is mixing in Indian sugar Dhaka Science Lab confirmed this information",12/9/2024,11:58,0,0,0,0,FALSE,2/9/2025,21:53,DDW1Uh0vcr9,1,11:58:00,11,89
https://www.threads.net/@greenemachine1970/post/DBm0pZquHwZ,greenemachine1970,E Colin was announced a month  ago Stop posting You look ridiculous,10/26/2024,23:57,10500,297,433,496,FALSE,12/6/2024,23:35,DBm0pZquHwZ,1,23:57:00,23,70
https://www.threads.net/@kourtneelynne/post/DCnTHefO40k,kourtneelynne,Good I say we start dropping ours off in front of Joe Kamala Pelosi Jeffries Schumer All of the traitors who had power to stop it and did nothing,11/20/2024,19:44,205,15,28,29,TRUE,12/7/2024,2:09,DCnTHefO40k,0,19:44:00,19,152
,,AA.. This is a sad news for KamalaAAAs family. KamalaAAs stepdaughter. This is a sad news for the entire family. AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAs stepdaughter. AAAA. AAA. AAA NoteAA.AA.:. Make changesAA. AAA . AAA.AA,,,,,,,,,,,1,,,
https://www.threads.net/@karilakestwat/post/DCe5B5zyaYi,karilakestwat,ANN SELZER KNOWS WHAT THE FUCK IS UP THE FIX WAS IN IT IS UP TO US TO DO WHATEVER IS LEGALLY IN OUR POWER TO DO SO AND EXPOSE THIS ABSOLUTE FUCKING BULLSHIT ARE YOU WITH ME SHE FUCKING RETIRED OVER THIS RESPECT,11/17/2024,18:33,841,89,204,22,TRUE,12/6/2024,23:57,DCe5B5zyaYi,0,18:33:00,18,215
https://www.threads.net/@thompsonphil60/post/DCrCXEntNTV,thompsonphil60,,11/22/2024,11:45,0,0,0,0,TRUE,12/7/2024,3:10,DCrCXEntNTV,0,11:45:00,11,104
,,a party thatAAAs seeking to destroy democracy. in the Oval OfficeAAAS as President AAAAGAINST Jamie Raskin AAAWeAAAll believe he is the nominee AAAAre we and the party thatAAAll want to destroy it? AAAAnd a party that is seeking to destroy democracy. Make. AAA AAA AAA AAA andAAttcertify voteAA TrumpAll aselected? in as,,,,,,,,,,,1,,,
,,"How much was lost? How much did they lose? How did they lose? How did they lose? What happened? How did they die? or their families Well, its not always this way Im sorry Im not saying this but Im sorry Im sorry and customers or customers I dont blame anyone for that Im sorry....:::..:: I think and I Im sorry Im I Im but",,,,,,,,,,,1,,,
https://www.threads.net/@deekbarrett11081/post/DCeMYkzpG6E,deekbarrett11081,"DUH YOU THINKAAAAAAAAAAAASOMETIMES I WONDER DO YOU SCREW THE LIGHTBULB ALL THE WAY IN TO TURN ON THE LIGHT DOJ
nbcnewscompolitAAA",11/17/2024,12:02,1,1,0,0,FALSE,12/7/2024,2:12,DCeMYkzpG6E,0,12:02:00,12,148
https://www.threads.net/@chuckkingsley/post/DCVq7ogRFH0,chuckkingsley,Nails it,11/14/2024,4:36,2,0,0,0,FALSE,12/6/2024,23:53,DCVq7ogRFH0,0,4:36:00,4,9
https://www.threads.net/@cherijacobus1/post/DCMaMc4uw69,cherijacobus1,"Trump cheats at everything in life
Putin interfered in past 3 elections
Musk  Trump talk to Putin a lot
Musks Starlink uploaded votes  in swing states
Swing state voters went Dem downballot but Trump at the top Unikely
Starlink satellites exploding destroying evidence",11/10/2024,14:17,1200,134,345,43,TRUE,12/7/2024,4:32,DCMaMc4uw69,0,14:17:00,14,278
https://www.threads.net/@hanuman__jee_ke_sevak762/post/C743469JFW0,marwadi_style_947,Mallu Arjun Rampage AAAAAlluArjuns Pushpa2TheRule  The Very First 6 Crores Opening For A Telugu Movie In Kerala Box Office AAAAmalluarjun AlluArjun Pushpa2TheRule pushpa,12/6/2024,15:13,3,0,0,0,TRUE,12/7/2024,0:49,C743469JFW0,1,15:13:00,15,190
https://www.threads.net/@tim4chris/post/DCrNxxHuFyR,tim4chris,My eyes rolling  these days should count as exercise,11/22/2024,13:25,7,2,0,0,TRUE,12/7/2024,4:57,DCrNxxHuFyR,0,13:25:00,13,61
https://www.threads.net/@serenablue2024/post/DCuqtAfS_x4,serenablue2024,The Daily Caller says that BlueSky AAAhas already devolved into a deranged playground for the terminally online the kind of liberals who might actually be insane The kind who identify as autistic transgender polyamorous allies to pedophilesAAAYet the Daily Caller has no problem with Twitter becoming a Pro Nazi White Supremacy MAGA loving hellhole,11/23/2024,21:35,87,6,5,0,FALSE,12/7/2024,5:22,DCuqtAfS_x4,0,21:35:00,21,363
,,kerala  kerala christmas outfit kerala christmas outfits kerala christmas outfits kerala kerala christmas outfits kerala christmas outfits kerala christmas outfits kerala Christmas outfits christmas outfit..aiaiaiaiia::. changesaai christmasa.au,,,,,,,,,,,1,,,
https://www.threads.net/@progressivepower/post/DC7DbprI0Cg,progressivepower,We all have an Uncle or Aunt MAGA Being an intolerant arrogant sanctimonious hater today isnAAAt the answer,11/28/2024,17:02,78,5,8,0,TRUE,12/7/2024,1:08,DC7DbprI0Cg,0,17:02:00,17,114
https://www.threads.net/@dsmelson/post/DCHO3SxR5EJ,dsmelson,"IAAAm no financial expert but the road ahead is going to be rocky Especially for working people who donAAAt have millions in their accounts
Now is the time to tighten your belts and stop buying things you donAAAt need Get rid of subscriptions you donAAAt use DonAAAt get that new car Start saving as much as you can
Start now before youAAAre forced It will pay off",11/8/2024,14:02,51,9,3,0,FALSE,12/7/2024,4:28,DCHO3SxR5EJ,0,14:02:00,14,391
,,AAsAAAAsAAAsAAAs a means of cleaning up the mess from Hurricane MichaelAAAAs destruction Really now Just now Florida Gov. RonAAAsAAAs:.AAA.AAAAAAa.   AAGStAAa just nowAAAs A AAAa Really now Now Really now Now Really nowAA,,,,,,,,,,,1,,,
https://www.threads.net/@_rain.b0w_/post/DCmzvEIyqQC,djtomdog,Someone needs to invoke Article II Section 4 and remove Biden ASAP HeAAAs violating multiple US laws to supply weapons to a genocide while vetoing a UN ceasefire for the 5th time heAAAs bombing Yemen without Congressional approval and now engaging in direct military conflict with Russia without Congressional approval The top several positions in the Biden administration need to be remove because they are coconspirators,11/20/2024,18:26,153,33,26,1,TRUE,12/7/2024,2:25,DCmzvEIyqQC,0,18:26:00,18,435
https://www.threads.net/@lutfuurahmed/post/C8gvzD9SW1E,lutfuurahmed,Moulvibazari Russell Viper is very deadly ,6/22/2024,8:42,0,0,0,0,FALSE,2/9/2025,22:03,C8gvzD9SW1E,1,8:42:00,8,48
https://www.threads.net/@gypsy920811/post/C2oeVW9uxKW,gypsy920811,1272024,1/28/2024,5:35,2,0,0,0,FALSE,12/6/2024,23:46,C2oeVW9uxKW,0,5:35:00,5,9
,,Vances wife will have her citizenship revoked if Trump signs executive order banning birthright citizenship.... JD Vances will have her citizenship revoked if Trump signs his executive order banning birthright citizenship.. news post VP JD if Trump signs an executive order.. and and :..... Both were...... Her,,,,,,,,,,,1,,,
https://www.threads.net/@urbanwonkenobi/post/DC7Wl-9xQQY,jackandkittyxo,Was DB Cooper This North Carolina Man Evidence Reveals Possible Connection to Hijacker jackandkittycomwasdAAA,11/27/2024,16:34,1,1,0,0,FALSE,12/7/2024,2:25,DC7Wl-9xQQY,0,16:34:00,16,116
https://www.threads.net/@deesantos46/post/C9K43rQvMBJ,deesantos46,Ive seen this before but was unable to find it in Project 2025 Do you have a citation so I can confidently repeat the information,7/8/2024,17:29,8,6,0,0,FALSE,12/12/2024,18:11,C9K43rQvMBJ,1,17:29:00,17,132
https://www.threads.net/@johnnypalmadessa/post/DCfb-WZMU_E,johnnypalmadessa,IAAAm never leaving this beautiful place but just so you know This is me,11/16/2024,21:23,1600,46,36,1,TRUE,12/6/2024,22:52,DCfb-WZMU_E,0,21:23:00,21,78
https://www.threads.net/@urbanwonkenobi/post/DC7Sc-VxD2p,overheardla,Elderly Customer You know my family came here in 1666Cashier To Trader Joes,11/28/2024,18:52,10200,133,220,138,TRUE,12/7/2024,2:21,DC7Sc-VxD2p,0,18:52:00,18,85
https://www.threads.net/@aroundq/post/DC7JBOYJgZC,aroundq,"Here are the differences with my 2011 Nike Air Jordan Cement 3 vs 2024 Cement 31 Huge different in leather quality
2 Huge difference in 2011 elephant leather vs the 2024 is more nubuck
3 Much thicker cushion around the top of the shoe
4 Even the leather in the tongue is much different160 in 2011 vs 220 in 2024",11/28/2024,17:51,2,1,0,0,TRUE,12/7/2024,6:50,DC7JBOYJgZC,0,17:51:00,17,321
https://www.threads.net/@aroundq/post/DC0S4EapBXs,aroundq,Buy now on Netflix is very eye opening I knew this stuff existed but not to this level,11/26/2024,2:02,3,0,0,0,TRUE,12/7/2024,6:58,DC0S4EapBXs,0,2:02:00,2,88
,,"and.. Rosa and get rid of her hair. She took the bus to be messy and be messy.. He had a car and she took the bus just to be messy. Rosa Parks husband had a car..::,: and. It: word:: Rosa Parksa.  :....... ...",,,,,,,,,,,1,,,
,,: Good morning Good morning Good morning Good morning Good afternoon Good afternoon Good afternoon Good morning Good morning Good morning Good morning Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good afternoon Good Good:..: Good..::.. Hello Good Hello Good Good,,,,,,,,,,,1,,,
https://www.threads.net/@keithedwards/post/DDGio7MpmRG?fbclid=IwY2xjawHERwVleHRuA2FlbQIxMAABHStrFhovZgQEXqPXquWETRjZi6sGlCTfIbHeqEbVoXCpxa6porC1Ltp2Ow_aem_y8Ll9BLxB3eRbnKF3guCbw,keithedwards,damn judge jeanine went hard as hell on Trump,12/3/2024,4:07,2100,269,289,134,TRUE,12/27/2024,19:04,DDGio7MpmRG,1,4:07:00,4,45
https://www.threads.net/@tinageorge2701/post/DC4WBNnx43u,goodgodabove,Thou shalt not steal That includes taking from the poor giving it to the rich and calling it tax reform,11/27/2024,12:05,4700,12,536,23,TRUE,12/7/2024,0:22,DC4WBNnx43u,0,12:05:00,12,108
https://www.threads.net/@deekbarrett11081/post/DCeLIABp6WX,deekbarrett11081,youtubeqI7iwAAA,11/17/2024,11:51,1,1,0,0,FALSE,12/7/2024,2:33,DCeLIABp6WX,0,11:51:00,11,20
https://www.threads.net/@latmy2/post/DCMVENmpDOu,meme.lawd.kenya,memes,12/6/2024,8:56,433,8,3,0,TRUE,12/7/2024,3:52,DCMVENmpDOu,0,8:56:00,8,5
,,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA Stephen King Elon Musk Updated See more Edit Elon Musk BANS Stephen King Permanently From Platform X See more. and.: If.::: but not too much.... See moreAAAAAA,,,,,,,,,,,1,,,
https://www.threads.net/@barbaraj.sobel/post/C9YdoUDJ_T8,barbaraj.sobel,If true doesnAAAt look like anyone from our side,7/14/2024,0:01,64,74,18,28,FALSE,12/7/2024,5:17,C9YdoUDJ_T8,1,0:01:00,0,53
,,.com #AA on A AA A AA A AA A AA A AA A AA A AA A AA A AA A AA A AA A AA A AA AA AA A AA AA A AA A AA A A AA A AA AA AA AAAA AA A A A A AA A AA AAAA,,,,,,,,,,,1,,,
https://www.threads.net/@mahbubmuhammad9/post/C8gQzI4PVBs,mahbubmuhammad9,Finally caught the Russell Viper  ,6/22/2024,4:11,0,0,0,0,FALSE,12/11/2024,1:05,C8gQzI4PVBs,1,4:11:00,4,41
,,... Iall be. Iall be wasting away in Targetritaville....... If you need me Iall be wasting away in Targetritaville.....  .  ..  .:........ If you need me,,,,,,,,,,,1,,,
https://www.threads.net/@celebrityspectrum12/post/DC2OZZfz2ht,celebrityspectrum12,"Whoopi Goldberg Voted Most Hated in Hollywood
READ HERE  buffly4e7MDAAA",11/26/2024,20:02,1,1,1,0,FALSE,12/7/2024,6:30,DC2OZZfz2ht,0,20:02:00,20,77
https://www.threads.net/@masum.majumdar/post/DEz7Y64P8SJ,anmol.magic,"Waheguruai
Insane Ring Magic iamritamy01Magic magician anmolmagic punjabi mindreading funny comedy",2/9/2025,4:58,43,1,1,0,TRUE,2/9/2025,21:50,DEz7Y64P8SJ,1,4:58:00,4,119
https://www.threads.net/@azpolitical/post/DCcCdVRv7En,azpolitical,Jake PaulAAAs new sparring location,11/16/2024,15:57,14,1,0,0,TRUE,12/7/2024,1:57,DCcCdVRv7En,0,15:57:00,15,39
,,NATO if President Trump surrenders Ukraine to Putin. if he does.. Mark Rutte says that If Trump surrenders Ukraine to Putin he will personally expel the United States from the alliance.  . Breaking NATO Secretary General Mark Rutte says that If Trump surrenders Ukraine to Putin he will personally expel. and changes:.. Trump:::::: .,,,,,,,,,,,1,,,
https://www.threads.net/@bebocruztv/post/DCr7yiOPnZ7,bebocruztv,Paty Navidad Confirmada para la nueva Temporada de la Casa de los Famosos All Stars lcdlf lcdlfallstars lacasalosfamosos lacasadelosfamosos2025,11/22/2024,20:07,1,0,0,0,TRUE,12/7/2024,4:39,DCr7yiOPnZ7,0,20:07:00,20,148
,,. The photo taken on this day in 1930 of the famous photo taken on this day in 1930. The famous photo taken in. The famous photo taken on this day in 1930 of. The famous photo taken on this day in 1930.. The famous photo taken on this day in 1930 of the monster. The famous. and. :..:::::.....:.a. and.,,,,,,,,,,,1,,,
https://www.threads.net/@rev_dan_diaz/post/DBiDrsSvf5G,rev_dan_diaz,Worship tonight is awesome,10/25/2024,3:32,0,0,0,0,FALSE,12/7/2024,6:35,DBiDrsSvf5G,0,3:32:00,3,28
https://www.threads.net/@notbob74/post/DCs_RVOPem4,notbob74,Why are Trump supportersvotes so embarrassed to admit it and disconnect from my social media like I asked I dont support folks that support hate,11/23/2024,5:56,2,1,0,0,FALSE,12/7/2024,4:01,DCs_RVOPem4,0,5:56:00,5,148
,,President resigned. on Yunus resigns Comments comment on Yunus resigned Details comment on Yunus resigned Details comment on Yunus resigned Details comment on Details comment on Details comment on Details on Details on Details comment on Details comment on on Details::.::: resigned::::::::::::: on Yu,,,,,,,,,,,1,,,
,,and other Muslim women know that? and other Muslim women know that? have something to say? and others have to say? Do you think she has? and others have a problem?..:..?.:: Take note of the following news post: Oh wait now do.: Oh wait now do I. Do: Oh wait? Do: Oh wait now do::: or and do or,,,,,,,,,,,1,,,
https://www.threads.net/@jbssr56jbss/post/DCE1MK_OVD_,jbssr56jbss,AAAAAAAA14AAAA,11/7/2024,15:39,35,1,1,2,TRUE,12/6/2024,23:09,DCE1MK_OVD_,0,15:39:00,15,24
,,or Instagram We are not recommending political content from accounts you donat follow On the other hand and platforms If you follow political accounts on Threads or Instagram we want to avoid getting between you and their content or Instagram and platforms if you follow political accounts on Threads or Instagram We want to avoid getting between you and their content If you and and:::::::::::: and or: We,,,,,,,,,,,1,,,
https://www.threads.net/@tinageorge2701/post/DEcji3gx7bB,tinageorge2701,For fucks sake,1/5/2025,13:49,3100,1400,55,14,TRUE,2/9/2025,18:50,DEcji3gx7bB,1,13:49:00,13,14
